"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-05","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.9","","","","1"
"2024-06","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.6","","","","1"
"2024-07","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.5","","","","1"
"2024-08","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.8","","","","1"
"2024-09","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.7","","","","1"
"2024-10","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.0","","","","1"
"2024-11","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","5.3","","","","1"
"2024-12","Regina, Saskatchewan","2021S0503705","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280119","40.5.1.2","6.1","","","","1"
"2023-01","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.0","","","","1"
"2023-02","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.4","","","","1"
"2023-03","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.4","","","","1"
"2023-04","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.3","","","","1"
"2023-05","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","66.9","","","","1"
"2023-06","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.7","","","","1"
"2023-07","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.4","","","","1"
"2023-08","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.4","","","","1"
"2023-09","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.6","","","","1"
"2023-10","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.8","","","","1"
"2023-11","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","69.6","","","","1"
"2023-12","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","69.5","","","","1"
"2024-01","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","69.1","","","","1"
"2024-02","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.8","","","","1"
"2024-03","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.9","","","","1"
"2024-04","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","69.2","","","","1"
"2024-05","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","69.4","","","","1"
"2024-06","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.8","","","","1"
"2024-07","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.6","","","","1"
"2024-08","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.0","","","","1"
"2024-09","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.7","","","","1"
"2024-10","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.5","","","","1"
"2024-11","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","67.7","","","","1"
"2024-12","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280126","40.6.1.1","68.4","","","","1"
"2023-01","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","65.7","","","","1"
"2023-02","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","66.4","","","","1"
"2023-03","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","66.6","","","","1"
"2023-04","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","66.9","","","","1"
"2023-05","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.1","","","","1"
"2023-06","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","68.5","","","","1"
"2023-07","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.9","","","","1"
"2023-08","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","70.0","","","","1"
"2023-09","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.7","","","","1"
"2023-10","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.1","","","","1"
"2023-11","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","68.9","","","","1"
"2023-12","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","68.7","","","","1"
"2024-01","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.8","","","","1"
"2024-02","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.9","","","","1"
"2024-03","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.9","","","","1"
"2024-04","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","68.9","","","","1"
"2024-05","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.7","","","","1"
"2024-06","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.8","","","","1"
"2024-07","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.9","","","","1"
"2024-08","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","69.1","","","","1"
"2024-09","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","68.1","","","","1"
"2024-10","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.0","","","","1"
"2024-11","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","66.5","","","","1"
"2024-12","Regina, Saskatchewan","2021S0503705","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280127","40.6.1.2","67.1","","","","1"
"2023-01","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.7","","","","1"
"2023-02","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.1","","","","1"
"2023-03","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.2","","","","1"
"2023-04","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.2","","","","1"
"2023-05","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.0","","","","1"
"2023-06","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.7","","","","1"
"2023-07","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.1","","","","1"
"2023-08","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.8","","","","1"
"2023-09","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.9","","","","1"
"2023-10","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.2","","","","1"
"2023-11","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.9","","","","1"
"2023-12","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","66.1","","","","1"
"2024-01","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.7","","","","1"
"2024-02","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.6","","","","1"
"2024-03","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","65.1","","","","1"
"2024-04","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.9","","","","1"
"2024-05","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.8","","","","1"
"2024-06","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.2","","","","1"
"2024-07","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","64.1","","","","1"
"2024-08","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.6","","","","1"
"2024-09","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.4","","","","1"
"2024-10","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.2","","","","1"
"2024-11","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.6","","","","1"
"2024-12","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280134","40.7.1.1","63.7","","","","1"
"2023-01","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","62.7","","","","1"
"2023-02","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.2","","","","1"
"2023-03","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.2","","","","1"
"2023-04","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.6","","","","1"
"2023-05","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.0","","","","1"
"2023-06","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.4","","","","1"
"2023-07","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","66.7","","","","1"
"2023-08","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","66.1","","","","1"
"2023-09","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.8","","","","1"
"2023-10","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.4","","","","1"
"2023-11","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.8","","","","1"
"2023-12","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.7","","","","1"
"2024-01","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.8","","","","1"
"2024-02","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.7","","","","1"
"2024-03","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.0","","","","1"
"2024-04","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.4","","","","1"
"2024-05","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.9","","","","1"
"2024-06","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.2","","","","1"
"2024-07","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","65.4","","","","1"
"2024-08","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","64.4","","","","1"
"2024-09","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.5","","","","1"
"2024-10","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.0","","","","1"
"2024-11","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.0","","","","1"
"2024-12","Regina, Saskatchewan","2021S0503705","Employment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280135","40.7.1.2","63.0","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","274.5","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","275.5","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","276.6","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","277.6","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","278.7","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","279.8","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","281.0","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","282.1","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","283.2","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","284.3","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","285.3","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","286.4","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","287.5","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","288.6","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","289.8","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","291.0","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","292.2","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","293.5","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","294.7","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","295.9","","","","1"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","297.2","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","298.3","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","299.3","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Seasonally adjusted","Persons in thousands","428","units","0","v1643280142","41.1.1.1","300.0","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","274.5","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","275.5","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","276.6","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","277.6","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","278.7","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","279.8","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","281.0","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","282.1","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","283.2","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","284.3","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","285.3","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","286.4","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","287.5","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","288.6","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","289.8","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","291.0","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","292.2","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","293.5","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","294.7","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","295.9","","","","1"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","297.2","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","298.3","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","299.3","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Population","Estimate","Unadjusted","Persons in thousands","428","units","0","v1643280143","41.1.1.2","300.0","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.0","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.3","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.5","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.6","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.7","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.7","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","4.8","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.5","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.5","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.5","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.2","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.4","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.4","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.1","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.2","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.1","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.1","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.1","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.1","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.2","","","","1"
